time,temp_air,temp_water,humidity,ph,light,salinity,do,co2_air,set_temp_air,set_ph,set_oxygen,target_growth,target_ph,tank_vol,building_vol,growth_len,device_temp_air,device_temp_water,device_light,device_ph_injection,device_nitrogen,device_oxygen,expected_ph_duration,expected_growth,expected_harvest_time
2024-01-01T06:04:30+09:00,32.04,19.29,52.53,6.43,1180.89,0.52,7.23,434.66,25.73,7.12,6.23,0.09,8.56,376.58,4065.07,49.27,1,0,1,0,1,1,20.52,4.51,2024-01-16T05:06:54+09:00
2024-01-01T06:05:00+09:00,32.24,19.37,52.62,6.46,1175.18,0.55,7.14,439.43,25.7,7.15,6.32,0.05,8.57,378.45,4086.33,49.23,1,0,0,0,0,0,21.35,4.57,2024-01-16T20:43:24+09:00
2024-01-01T06:05:30+09:00,32.18,19.47,52.81,6.5,1189.53,0.52,7.3,445.26,25.78,7.17,6.42,0.07,8.61,374.93,4090.01,49.48,0,0,0,1,1,0,21.62,4.5,2024-01-16T14:43:54+09:00
2024-01-01T06:06:00+09:00,32.25,19.47,52.59,6.46,1167.2,0.55,7.4,447.58,25.76,7.19,6.36,0.05,8.59,377.24,4086.59,49.15,1,1,1,0,0,0,22.38,4.41,2024-01-16T02:44:24+09:00
2024-01-01T06:06:30+09:00,32.32,19.55,52.93,6.5,1141.67,0.51,7.31,439.87,25.86,7.17,6.44,0.19,8.63,387.02,4064.4,49.89,1,0,1,1,0,1,21.82,4.39,2024-01-17T02:16:06+09:00
2024-01-01T06:07:00+09:00,32.31,19.62,52.99,6.47,1153.93,0.55,7.3,434.65,25.79,7.14,6.38,0.22,8.64,384.75,4044.15,50.82,1,0,1,1,1,1,21.93,4.34,2024-01-16T23:23:48+09:00
2024-01-01T06:07:30+09:00,32.32,19.57,52.62,6.52,1173.63,0.53,7.39,438.1,25.85,7.16,6.35,0.28,8.68,386.52,4046.63,50.79,1,0,1,0,1,0,22.7,4.4,2024-01-17T13:19:30+09:00
2024-01-01T06:08:00+09:00,32.49,19.67,52.98,6.53,1155.73,0.53,7.58,428.25,25.78,7.16,6.45,0.16,8.71,391.11,4086.05,50.8,0,1,1,0,0,0,23.03,4.47,2024-01-16T22:27:12+09:00
2024-01-01T06:08:30+09:00,32.6,19.65,52.99,6.57,1181.46,0.56,7.48,421.57,25.81,7.16,6.44,0.16,8.72,396.22,4047.74,50.41,0,1,0,0,0,1,23.64,4.45,2024-01-17T03:30:06+09:00
2024-01-01T06:09:00+09:00,32.7,19.72,53.39,6.62,1153.78,0.56,7.32,419.01,25.74,7.19,6.53,0.2,8.76,391.62,4035.64,49.48,0,0,0,1,1,0,23.43,4.41,2024-01-17T15:45:00+09:00
2024-01-01T06:09:30+09:00,32.62,19.71,53.59,6.61,1179.08,0.55,7.5,413.73,25.72,7.17,6.6,0.03,8.75,383.93,4005.06,50.13,0,0,0,1,1,1,22.84,4.48,2024-01-17T05:40:42+09:00
2024-01-01T06:10:00+09:00,32.69,19.7,53.54,6.63,1186.15,0.51,7.53,413.97,25.64,7.16,6.64,-0.15,8.77,374.15,3993.57,49.81,0,0,0,0,0,0,23.2,4.5,2024-01-16T06:53:12+09:00
2024-01-01T06:10:30+09:00,32.66,19.78,53.62,6.61,1209.95,0.47,7.72,412.26,25.6,7.19,6.55,-0.32,8.81,374.06,3983.38,49.98,1,0,1,0,0,1,23.41,4.47,2024-01-16T02:05:42+09:00
2024-01-01T06:11:00+09:00,32.78,19.68,53.23,6.64,1206.54,0.47,7.69,408.13,25.55,7.2,6.63,-0.17,8.84,366.18,4007.33,50.48,1,1,0,0,0,0,23.48,4.44,2024-01-15T08:20:36+09:00
2024-01-01T06:11:30+09:00,32.73,19.68,52.88,6.69,1228.12,0.43,7.71,413.3,25.51,7.22,6.59,-0.34,8.8,373.0,3996.29,51.34,1,1,1,1,1,0,22.55,4.5,2024-01-14T22:16:18+09:00
2024-01-01T06:12:00+09:00,32.66,19.69,52.78,6.66,1210.6,0.48,7.7,419.54,25.51,7.23,6.68,-0.26,8.85,370.97,4010.6,50.38,1,0,0,0,0,1,21.91,4.46,2024-01-14T20:21:36+09:00
2024-01-01T06:12:30+09:00,32.68,19.78,53.04,6.68,1192.28,0.44,7.88,421.01,25.48,7.26,6.68,-0.11,8.88,380.64,3968.54,50.63,0,0,0,0,0,1,22.57,4.41,2024-01-15T03:48:30+09:00
2024-01-01T06:13:00+09:00,32.66,19.82,52.64,6.65,1215.86,0.49,7.69,421.41,25.56,7.23,6.68,-0.09,8.84,381.75,4011.15,51.58,1,0,0,0,0,1,22.15,4.5,2024-01-16T00:41:48+09:00
2024-01-01T06:13:30+09:00,32.75,19.76,52.84,6.69,1200.13,0.48,7.53,415.66,25.55,7.26,6.71,0.02,8.84,382.84,4047.16,51.68,0,1,0,1,0,1,21.92,4.48,2024-01-16T21:49:30+09:00
2024-01-01T06:14:00+09:00,32.81,19.7,53.13,6.68,1210.74,0.46,7.67,415.6,25.47,7.25,6.75,0.04,8.81,373.63,4062.66,52.48,0,0,0,1,0,1,22.84,4.52,2024-01-17T04:47:36+09:00
2024-01-01T06:14:30+09:00,32.73,19.62,53.26,6.66,1221.51,0.5,7.78,413.53,25.38,7.26,6.85,-0.04,8.78,381.18,4065.05,52.18,1,1,0,1,1,1,23.25,4.42,2024-01-16T15:50:30+09:00
2024-01-01T06:15:00+09:00,32.53,19.69,53.12,6.67,1239.43,0.49,7.66,415.93,25.47,7.28,6.93,-0.07,8.82,377.38,4048.77,51.37,1,0,1,0,0,0,22.4,4.43,2024-01-16T01:41:24+09:00
2024-01-01T06:15:30+09:00,32.55,19.64,52.69,6.68,1226.51,0.54,7.75,412.3,25.37,7.3,6.98,0.01,8.78,369.4,4028.07,50.38,0,0,0,0,0,0,21.54,4.35,2024-01-15T13:56:18+09:00
2024-01-01T06:16:00+09:00,32.38,19.67,52.96,6.66,1198.86,0.53,7.94,414.35,25.34,7.33,6.99,0.12,8.83,366.73,3984.16,50.87,1,0,0,1,1,1,20.58,4.27,2024-01-16T03:52:00+09:00
2024-01-01T06:16:30+09:00,32.35,19.76,52.84,6.62,1220.53,0.5,7.93,417.23,25.35,7.35,6.97,-0.06,8.84,369.77,3944.35,49.94,1,0,0,0,1,0,19.84,4.18,2024-01-15T08:40:30+09:00
2024-01-01T06:17:00+09:00,32.5,19.69,52.76,6.6,1234.15,0.47,7.77,417.77,25.41,7.36,6.9,-0.22,8.88,362.39,3897.53,50.3,0,1,0,0,1,1,20.31,4.24,2024-01-14T12:02:36+09:00
2024-01-01T06:17:30+09:00,32.65,19.79,52.39,6.61,1235.7,0.49,7.79,416.34,25.31,7.35,6.88,-0.18,8.83,370.85,3912.56,50.52,0,1,0,1,0,1,20.92,4.15,2024-01-14T20:27:06+09:00
2024-01-01T06:18:00+09:00,32.79,19.77,51.89,6.58,1253.48,0.5,7.83,422.94,25.24,7.36,6.97,-0.1,8.88,366.53,3910.27,51.12,1,1,0,1,0,1,20.39,4.18,2024-01-14T14:42:00+09:00
2024-01-01T06:18:30+09:00,32.73,19.85,51.66,6.6,1235.82,0.53,7.75,417.02,25.29,7.37,7.04,0.03,8.86,372.34,3910.61,50.63,0,0,1,1,1,0,20.67,4.19,2024-01-14T17:49:42+09:00
2024-01-01T06:19:00+09:00,32.78,19.85,51.65,6.62,1230.02,0.56,7.84,410.83,25.36,7.38,6.95,0.03,8.81,368.13,3918.61,50.04,0,1,0,0,1,1,20.95,4.26,2024-01-13T21:26:12+09:00
2024-01-01T06:19:30+09:00,32.89,19.93,51.56,6.64,1257.95,0.52,7.69,408.5,25.38,7.39,6.98,0.23,8.86,368.62,3869.26,49.81,1,1,1,0,1,0,21.62,4.29,2024-01-13T08:57:54+09:00
2024-01-01T06:20:00+09:00,32.77,20.01,51.12,6.64,1243.33,0.52,7.74,415.54,25.29,7.39,6.88,0.39,8.82,373.72,3893.57,49.34,0,1,0,0,1,1,20.72,4.29,2024-01-13T17:22:24+09:00
2024-01-01T06:20:30+09:00,32.76,20.03,50.75,6.61,1273.1,0.51,7.66,408.37,25.29,7.38,6.95,0.35,8.78,382.16,3865.39,50.12,0,0,1,0,0,1,20.5,4.32,2024-01-14T10:25:18+09:00
2024-01-01T06:21:00+09:00,32.85,19.99,50.91,6.58,1259.16,0.52,7.8,409.97,25.21,7.35,7.04,0.3,8.74,387.81,3861.4,50.72,1,1,0,0,1,0,19.91,4.33,2024-01-14T02:16:12+09:00
2024-01-01T06:21:30+09:00,32.89,19.94,50.65,6.57,1286.59,0.5,7.94,400.74,25.24,7.33,6.94,0.24,8.7,394.29,3839.4,50.13,0,1,0,1,0,1,19.28,4.38,2024-01-14T16:11:54+09:00
2024-01-01T06:22:00+09:00,32.81,20.03,50.53,6.58,1297.46,0.47,8.09,395.16,25.22,7.33,6.94,0.09,8.65,396.85,3830.95,51.02,1,0,0,0,0,0,19.5,4.3,2024-01-13T21:43:36+09:00
2024-01-01T06:22:30+09:00,32.83,19.98,50.33,6.62,1311.4,0.46,8.07,400.41,25.22,7.33,6.94,0.05,8.6,387.16,3793.44,50.8,0,0,0,1,1,0,19.86,4.23,2024-01-13T19:05:42+09:00
2024-01-01T06:23:00+09:00,32.65,19.95,50.51,6.62,1316.16,0.42,8.18,404.65,25.15,7.33,6.9,0.11,8.59,385.83,3786.39,50.4,1,0,0,0,0,0,20.59,4.32,2024-01-14T09:44:36+09:00
2024-01-01T06:23:30+09:00,32.68,19.9,50.85,6.58,1322.64,0.42,8.01,401.71,25.11,7.33,6.88,0.28,8.6,378.5,3783.23,51.0,1,0,0,1,0,0,20.91,4.3,2024-01-14T08:04:18+09:00
2024-01-01T06:24:00+09:00,32.54,19.94,50.88,6.58,1351.51,0.38,8.02,411.18,25.1,7.34,6.91,0.27,8.63,382.65,3831.93,50.49,0,1,1,1,1,0,21.62,4.33,2024-01-13T17:40:48+09:00
2024-01-01T06:24:30+09:00,32.65,20.03,50.68,6.58,1355.36,0.4,7.93,412.41,25.06,7.36,6.82,0.17,8.67,382.62,3857.98,50.89,0,0,0,1,0,0,22.58,4.24,2024-01-12T18:24:30+09:00
2024-01-01T06:25:00+09:00,32.66,20.12,50.29,6.62,1356.74,0.39,7.91,421.68,24.99,7.39,6.81,-0.03,8.63,380.68,3890.75,51.4,0,0,0,1,0,0,21.93,4.18,2024-01-12T23:27:24+09:00
2024-01-01T06:25:30+09:00,32.47,20.13,49.93,6.66,1347.75,0.43,8.06,420.3,25.06,7.38,6.72,-0.21,8.65,375.98,3889.52,51.23,1,0,0,0,0,1,21.42,4.08,2024-01-12T14:49:30+09:00
2024-01-01T06:26:00+09:00,32.63,20.13,50.0,6.63,1321.76,0.47,7.93,412.81,25.14,7.35,6.74,-0.35,8.69,369.18,3937.24,50.33,0,1,0,0,0,0,20.59,4.1,2024-01-12T02:50:00+09:00
2024-01-01T06:26:30+09:00,32.48,20.23,50.19,6.62,1345.04,0.5,8.05,415.13,25.18,7.37,6.68,-0.27,8.65,371.85,3910.92,49.9,1,1,0,1,0,0,19.89,4.04,2024-01-12T11:14:30+09:00
2024-01-01T06:27:00+09:00,32.32,20.25,49.83,6.62,1323.63,0.53,7.87,416.1,25.25,7.36,6.69,-0.13,8.67,365.68,3959.57,49.09,0,1,0,0,1,0,19.51,4.03,2024-01-12T07:39:00+09:00
2024-01-01T06:27:30+09:00,32.19,20.25,49.48,6.65,1329.54,0.51,7.9,414.74,25.33,7.34,6.74,-0.24,8.65,362.17,3964.6,48.32,1,1,1,1,0,1,18.58,4.03,2024-01-12T05:15:30+09:00
2024-01-01T06:28:00+09:00,32.1,20.27,49.4,6.62,1321.29,0.49,7.73,414.72,25.33,7.31,6.69,-0.16,8.67,353.89,3917.74,47.52,0,1,0,1,0,0,18.7,3.95,2024-01-12T13:25:36+09:00
2024-01-01T06:28:30+09:00,32.22,20.24,49.35,6.65,1338.72,0.47,7.72,405.48,25.35,7.3,6.6,-0.02,8.66,353.63,3904.98,47.59,1,0,1,0,1,1,18.33,3.93,2024-01-12T01:54:54+09:00
2024-01-01T06:29:00+09:00,32.06,20.2,49.35,6.66,1308.96,0.45,7.59,402.19,25.35,7.3,6.62,-0.16,8.62,363.32,3923.92,47.38,0,0,1,1,0,0,17.61,3.95,2024-01-11T18:57:48+09:00
2024-01-01T06:29:30+09:00,32.06,20.28,49.41,6.62,1330.52,0.46,7.62,399.55,25.36,7.31,6.69,-0.02,8.58,360.68,3904.54,46.85,1,1,1,0,1,0,17.01,3.98,2024-01-11T05:31:54+09:00
2024-01-01T06:30:00+09:00,31.91,20.32,49.46,6.57,1344.09,0.46,7.79,408.23,25.28,7.33,6.77,0.09,8.6,369.8,3921.83,46.08,0,0,0,0,0,0,17.64,4.05,2024-01-11T09:37:12+09:00
2024-01-01T06:30:30+09:00,31.82,20.31,49.3,6.58,1335.97,0.45,7.94,416.55,25.34,7.33,6.74,-0.02,8.65,369.48,3939.7,46.31,0,0,1,1,1,1,17.03,4.05,2024-01-11T20:54:30+09:00
2024-01-01T06:31:00+09:00,31.72,20.28,48.85,6.57,1364.01,0.42,8.14,414.41,25.33,7.31,6.77,0.09,8.63,360.24,3983.79,46.73,1,1,1,0,0,1,17.22,3.97,2024-01-11T02:55:00+09:00
2024-01-01T06:31:30+09:00,31.69,20.33,48.73,6.56,1378.35,0.44,8.26,418.28,25.39,7.34,6.85,0.17,8.6,353.11,3968.87,46.82,0,1,0,1,0,0,17.81,3.97,2024-01-10T09:09:54+09:00
2024-01-01T06:32:00+09:00,31.6,20.24,49.15,6.6,1408.18,0.4,8.35,419.07,25.32,7.32,6.86,0.31,8.57,348.64,3966.09,45.91,0,0,0,1,0,0,16.89,3.95,2024-01-10T07:00:48+09:00
2024-01-01T06:32:30+09:00,31.72,20.3,49.4,6.64,1409.98,0.41,8.18,414.45,25.25,7.3,6.8,0.44,8.58,341.13,3949.41,46.12,0,0,0,1,1,1,16.15,3.96,2024-01-11T07:01:18+09:00
2024-01-01T06:33:00+09:00,31.7,20.3,48.97,6.66,1402.53,0.4,8.08,407.69,25.32,7.32,6.84,0.35,8.56,348.17,3920.73,46.09,1,0,1,0,1,1,16.73,3.97,2024-01-12T04:09:00+09:00
2024-01-01T06:33:30+09:00,31.65,20.25,48.67,6.65,1405.4,0.44,7.97,404.71,25.32,7.33,6.93,0.42,8.59,353.21,3912.8,46.53,0,0,1,1,1,0,16.82,3.97,2024-01-11T15:40:42+09:00
2024-01-01T06:34:00+09:00,31.63,20.16,49.14,6.6,1432.04,0.46,8.05,406.14,25.22,7.31,7.02,0.58,8.57,344.16,3897.8,45.91,0,1,0,0,0,1,15.93,3.98,2024-01-11T06:05:12+09:00
2024-01-01T06:34:30+09:00,31.72,20.16,48.69,6.6,1409.3,0.45,7.86,405.19,25.17,7.31,6.94,0.55,8.61,338.91,3864.93,45.18,0,0,0,1,1,0,16.76,4.0,2024-01-11T07:03:18+09:00
2024-01-01T06:35:00+09:00,31.79,20.13,48.94,6.65,1394.33,0.41,8.05,409.85,25.24,7.32,6.95,0.67,8.61,343.92,3840.03,45.95,1,1,1,1,0,0,15.77,3.92,2024-01-11T01:18:12+09:00
2024-01-01T06:35:30+09:00,31.64,20.19,49.31,6.65,1389.15,0.42,8.13,414.04,25.26,7.35,6.87,0.77,8.58,348.02,3805.19,45.83,1,1,0,1,0,1,16.39,3.95,2024-01-10T23:37:54+09:00
2024-01-01T06:36:00+09:00,31.62,20.15,48.87,6.66,1363.86,0.45,8.3,412.56,25.23,7.37,6.88,0.59,8.57,352.57,3808.02,44.91,1,1,1,0,1,1,17.02,4.04,2024-01-10T23:24:00+09:00
2024-01-01T06:36:30+09:00,31.67,20.08,48.53,6.63,1340.72,0.47,8.21,418.25,25.25,7.39,6.87,0.73,8.56,358.86,3851.57,45.7,0,1,0,0,0,1,16.91,4.03,2024-01-10T18:50:54+09:00
2024-01-01T06:37:00+09:00,31.66,20.01,48.36,6.66,1362.55,0.49,8.06,424.28,25.25,7.4,6.89,0.53,8.52,359.67,3822.55,45.13,1,0,0,0,0,0,16.86,4.02,2024-01-09T19:34:36+09:00
2024-01-01T06:37:30+09:00,31.83,20.02,48.15,6.64,1334.57,0.47,7.86,433.28,25.16,7.41,6.86,0.56,8.53,350.43,3823.09,44.59,1,1,0,0,1,1,16.13,4.07,2024-01-10T12:23:06+09:00
2024-01-01T06:38:00+09:00,31.86,20.01,47.8,6.66,1322.39,0.43,7.72,433.92,25.23,7.4,6.89,0.64,8.53,346.8,3798.29,44.31,0,1,0,0,0,0,15.17,4.1,2024-01-11T09:45:12+09:00
2024-01-01T06:38:30+09:00,32.02,19.97,47.36,6.65,1299.79,0.43,7.57,426.8,25.23,7.42,6.93,0.69,8.5,342.71,3808.49,44.89,0,0,0,1,1,0,15.2,4.03,2024-01-11T23:12:06+09:00
2024-01-01T06:39:00+09:00,32.04,19.91,47.19,6.66,1321.72,0.43,7.41,432.88,25.23,7.44,6.86,0.66,8.52,336.07,3844.64,44.96,1,1,1,0,1,0,14.98,3.93,2024-01-11T12:53:24+09:00
2024-01-01T06:39:30+09:00,31.95,19.83,46.85,6.61,1331.34,0.42,7.38,429.17,25.13,7.44,6.94,0.66,8.52,340.37,3806.94,45.43,1,1,1,1,1,0,14.33,3.88,2024-01-12T00:10:42+09:00
2024-01-01T06:40:00+09:00,31.84,19.92,47.25,6.65,1354.15,0.46,7.26,438.59,25.14,7.45,7.0,0.7,8.55,339.62,3825.78,45.97,1,1,0,1,1,0,14.08,3.98,2024-01-12T04:16:00+09:00
2024-01-01T06:40:30+09:00,31.96,19.93,47.35,6.65,1338.76,0.5,7.17,430.44,25.14,7.42,7.06,0.75,8.52,337.11,3808.02,45.24,1,0,0,0,0,1,13.74,3.94,2024-01-12T17:28:30+09:00
2024-01-01T06:41:00+09:00,31.82,19.92,47.68,6.67,1355.84,0.5,7.3,424.29,25.16,7.42,7.04,0.57,8.47,336.86,3791.78,45.1,0,0,0,1,1,1,13.01,3.86,2024-01-13T10:45:48+09:00
2024-01-01T06:41:30+09:00,31.74,19.88,47.97,6.69,1363.89,0.5,7.5,415.34,25.2,7.41,6.97,0.42,8.48,339.84,3743.59,44.77,1,1,0,1,0,0,12.37,3.92,2024-01-13T05:00:42+09:00
2024-01-01T06:42:00+09:00,31.83,19.9,48.32,6.65,1379.95,0.46,7.68,416.56,25.2,7.41,6.87,0.5,8.51,346.51,3761.18,45.54,1,1,0,0,1,1,12.15,4.0,2024-01-12T20:08:24+09:00
2024-01-01T06:42:30+09:00,31.9,20.0,47.88,6.67,1382.8,0.45,7.65,420.16,25.13,7.4,6.96,0.32,8.48,356.13,3731.45,45.83,0,1,1,1,1,0,12.03,3.98,2024-01-12T23:16:06+09:00
2024-01-01T06:43:00+09:00,32.05,20.0,47.5,6.7,1363.36,0.4,7.84,414.75,25.12,7.38,6.9,0.33,8.46,365.05,3755.67,46.2,1,0,1,0,0,1,11.26,3.94,2024-01-12T05:31:00+09:00
2024-01-01T06:43:30+09:00,32.25,19.96,47.38,6.74,1355.65,0.41,7.81,406.64,25.07,7.38,6.93,0.18,8.5,358.1,3796.18,46.18,0,1,0,1,0,1,12.17,3.91,2024-01-12T05:45:54+09:00
2024-01-01T06:44:00+09:00,32.28,19.93,47.17,6.74,1381.18,0.43,7.66,405.45,24.99,7.38,6.89,0.02,8.52,348.22,3790.77,46.87,1,1,0,0,1,0,11.23,3.87,2024-01-13T00:00:48+09:00
2024-01-01T06:44:30+09:00,32.3,20.02,47.32,6.77,1354.15,0.38,7.59,412.42,25.02,7.38,6.93,-0.0,8.49,354.36,3778.22,46.91,1,1,0,1,0,0,10.57,3.89,2024-01-13T05:18:06+09:00
2024-01-01T06:45:00+09:00,32.11,20.05,47.35,6.81,1363.62,0.37,7.65,417.87,25.0,7.38,6.89,-0.15,8.47,363.74,3817.88,46.65,0,1,1,1,0,0,10.04,3.88,2024-01-13T16:35:24+09:00
2024-01-01T06:45:30+09:00,32.05,20.13,47.43,6.81,1342.09,0.33,7.69,426.16,25.0,7.38,6.85,0.04,8.42,371.02,3844.59,46.02,0,1,0,0,1,0,9.83,3.81,2024-01-12T18:31:06+09:00
2024-01-01T06:46:00+09:00,32.15,20.1,47.41,6.76,1352.39,0.35,7.82,428.99,24.97,7.41,6.84,-0.04,8.45,376.23,3887.08,46.57,0,1,0,0,1,1,9.06,3.87,2024-01-12T02:12:24+09:00
2024-01-01T06:46:30+09:00,32.15,20.1,47.41,6.76,1328.65,0.36,7.79,426.9,25.01,7.39,6.85,-0.07,8.43,370.64,3853.63,47.57,1,1,0,0,1,1,9.44,3.95,2024-01-11T12:03:18+09:00
2024-01-01T06:47:00+09:00,32.29,20.01,47.58,6.78,1356.59,0.37,7.84,436.49,25.1,7.4,6.82,0.04,8.44,372.03,3870.39,47.98,0,0,1,0,1,0,9.1,3.98,2024-01-12T05:35:00+09:00
2024-01-01T06:47:30+09:00,32.28,20.05,47.26,6.83,1336.62,0.33,7.88,433.09,25.17,7.37,6.79,-0.08,8.42,374.14,3862.56,47.1,0,0,1,0,0,1,8.73,3.99,2024-01-12T21:54:42+09:00
2024-01-01T06:48:00+09:00,32.35,19.97,47.24,6.82,1325.21,0.3,8.0,431.5,25.18,7.39,6.72,-0.07,8.4,376.5,3872.72,46.84,0,1,0,0,0,0,9.52,3.97,2024-01-12T19:45:36+09:00
2024-01-01T06:48:30+09:00,32.24,19.99,47.54,6.85,1323.45,0.33,7.94,436.41,25.22,7.37,6.77,-0.05,8.36,370.86,3921.13,45.94,0,0,0,0,0,1,9.35,3.99,2024-01-12T14:58:06+09:00
2024-01-01T06:49:00+09:00,32.14,19.98,47.96,6.9,1351.9,0.29,7.97,438.29,25.17,7.4,6.78,-0.23,8.33,362.85,3933.92,45.18,0,0,0,1,0,0,8.85,3.91,2024-01-11T17:22:36+09:00
2024-01-01T06:49:30+09:00,32.02,19.96,47.63,6.94,1361.56,0.32,8.02,431.46,25.1,7.37,6.85,-0.33,8.34,362.16,3941.93,45.96,1,1,0,0,0,1,8.0,3.92,2024-01-11T00:49:30+09:00
2024-01-01T06:50:00+09:00,32.08,19.9,48.01,6.92,1354.2,0.34,8.1,422.73,25.13,7.39,6.85,-0.34,8.37,353.29,3920.92,45.22,0,0,1,0,1,1,8.34,3.83,2024-01-10T11:38:00+09:00
2024-01-01T06:50:30+09:00,32.16,19.83,47.78,6.92,1337.5,0.32,8.14,431.32,25.16,7.4,6.89,-0.17,8.4,354.08,3945.45,44.42,1,0,1,1,1,0,9.07,3.82,2024-01-10T04:40:54+09:00
2024-01-01T06:51:00+09:00,32.01,19.88,47.59,6.94,1319.23,0.33,8.09,432.84,25.18,7.4,6.97,-0.26,8.41,361.41,3964.83,44.9,0,0,0,1,0,1,9.19,3.89,2024-01-10T17:24:36+09:00
2024-01-01T06:51:30+09:00,31.89,19.87,47.31,6.93,1342.24,0.35,8.19,440.03,25.19,7.41,6.97,-0.11,8.43,360.98,3992.39,43.98,1,0,0,1,0,0,9.36,3.84,2024-01-11T04:41:54+09:00
2024-01-01T06:52:00+09:00,31.93,19.93,47.28,6.94,1360.27,0.34,8.18,437.45,25.19,7.44,6.96,-0.09,8.43,351.66,3972.9,43.55,1,1,0,1,0,1,8.49,3.81,2024-01-11T12:52:00+09:00
2024-01-01T06:52:30+09:00,32.04,19.85,47.39,6.99,1363.07,0.39,8.09,437.57,25.25,7.43,6.97,0.1,8.46,348.31,3956.18,43.05,1,1,0,0,0,0,9.04,3.81,2024-01-11T19:21:18+09:00
2024-01-01T06:53:00+09:00,31.85,19.8,47.39,7.0,1382.17,0.42,8.24,433.55,25.18,7.42,6.91,0.15,8.47,355.96,3914.56,43.88,1,1,0,0,1,1,9.39,3.76,2024-01-12T00:53:00+09:00
2024-01-01T06:53:30+09:00,32.04,19.77,47.19,6.97,1382.35,0.38,8.29,433.93,25.19,7.43,6.95,0.08,8.5,354.05,3961.58,43.5,1,0,0,1,1,1,9.45,3.7,2024-01-11T10:15:06+09:00
2024-01-01T06:54:00+09:00,32.1,19.69,46.86,7.01,1369.38,0.42,8.16,436.44,25.12,7.41,6.9,0.27,8.54,360.53,3946.73,43.41,1,0,1,1,1,1,9.1,3.79,2024-01-11T19:51:36+09:00
2024-01-01T06:54:30+09:00,32.0,19.7,46.74,7.03,1356.74,0.46,8.34,445.52,25.17,7.41,6.86,0.34,8.5,359.72,3961.28,43.81,1,1,0,0,1,1,9.01,3.86,2024-01-12T05:13:42+09:00
2024-01-01T06:55:00+09:00,32.17,19.78,47.06,7.05,1344.73,0.46,8.18,443.26,25.13,7.38,6.93,0.46,8.52,362.73,4008.3,44.02,0,0,1,0,1,1,8.09,3.88,2024-01-12T07:09:24+09:00
2024-01-01T06:55:30+09:00,32.16,19.88,46.71,7.01,1345.19,0.42,8.34,439.96,25.19,7.39,6.97,0.4,8.51,363.24,4003.74,45.0,0,1,1,0,1,1,8.19,3.94,2024-01-12T21:19:30+09:00
2024-01-01T06:56:00+09:00,32.12,19.97,46.69,6.99,1358.84,0.37,8.19,444.69,25.14,7.42,7.01,0.35,8.54,369.62,3958.2,44.86,0,1,1,1,1,0,8.66,3.94,2024-01-12T08:51:12+09:00
2024-01-01T06:56:30+09:00,32.31,19.96,46.98,6.95,1347.35,0.36,8.05,450.86,25.05,7.43,6.98,0.33,8.49,362.12,4006.44,44.4,1,1,0,1,0,1,8.7,3.91,2024-01-12T13:25:18+09:00
2024-01-01T06:57:00+09:00,32.5,20.05,47.12,6.99,1370.48,0.41,8.07,449.15,25.08,7.44,6.9,0.21,8.46,359.0,4033.72,45.22,0,0,0,1,0,1,8.63,3.82,2024-01-11T22:18:36+09:00
2024-01-01T06:57:30+09:00,32.61,20.04,46.68,7.03,1345.18,0.46,8.22,444.84,25.08,7.42,6.86,0.21,8.5,365.27,4079.12,45.19,1,0,0,1,0,0,8.42,3.88,2024-01-10T23:45:30+09:00
2024-01-01T06:58:00+09:00,32.44,20.05,46.56,7.06,1362.82,0.44,8.11,447.89,25.05,7.42,6.85,0.22,8.51,358.37,4118.72,44.39,1,0,1,0,0,0,8.71,3.9,2024-01-10T00:43:36+09:00
2024-01-01T06:58:30+09:00,32.35,20.0,46.74,7.05,1390.43,0.45,7.96,446.5,25.13,7.42,6.9,0.23,8.54,359.45,4137.61,43.64,1,0,1,1,0,0,8.98,3.97,2024-01-09T17:32:06+09:00
2024-01-01T06:59:00+09:00,32.4,20.1,46.51,7.01,1379.05,0.48,7.99,443.93,25.1,7.44,6.94,0.32,8.52,365.56,4161.34,44.2,1,0,1,0,1,0,9.56,3.97,2024-01-09T20:54:12+09:00
2024-01-01T06:59:30+09:00,32.23,20.12,46.07,7.05,1378.69,0.5,8.14,445.08,25.02,7.46,7.03,0.19,8.49,363.11,4114.84,43.36,0,1,0,0,1,0,9.34,4.0,2024-01-09T01:13:54+09:00
2024-01-01T07:00:00+09:00,32.24,20.16,45.65,7.06,1390.01,0.5,8.26,437.53,25.11,7.47,7.02,0.16,8.45,365.38,4132.19,43.07,0,1,0,1,1,0,9.26,4.02,2024-01-09T06:02:24+09:00
2024-01-01T07:00:30+09:00,32.4,20.12,45.6,7.03,1370.14,0.49,8.44,430.32,25.12,7.47,7.04,0.27,8.42,371.9,4093.73,43.65,0,1,0,0,0,0,9.06,3.94,2024-01-09T11:48:30+09:00
2024-01-01T07:01:00+09:00,32.47,20.16,45.84,7.03,1351.85,0.47,8.36,425.86,25.16,7.49,7.08,0.46,8.43,375.57,4095.39,42.68,0,0,1,0,0,1,8.6,3.99,2024-01-10T03:25:00+09:00
2024-01-01T07:01:30+09:00,32.48,20.25,45.67,7.0,1367.01,0.48,8.52,429.77,25.11,7.48,7.15,0.42,8.39,380.7,4078.25,43.58,0,0,0,1,0,0,8.04,4.0,2024-01-10T18:03:54+09:00
